image_name,image_id,image_status,ori_w,ori_h,image_w,image_h
IMG_3416.JPG,a1d67015-383a-4a7a-bd8f-2fef60da9c45,OK,480,640,480,640
IMG_4324.JPG,29396bf5-1aca-4b70-9c2b-678bc9f47af8,OK,480,640,480,640
IMG_4331.JPG,1e9656e7-c6f9-4651-baab-1a927e87e73b,OK,480,640,480,640
IMG_4346.JPG,fd48921b-03b4-4085-8c50-aacb99543de7,OK,480,640,480,640
IMG_4382.JPG,d44f671d-ef27-4c65-95e2-d2f436c2fd6d,OK,480,640,480,640
IMG_4385.JPG,460df611-add8-4136-b07f-2601dee352c0,OK,480,640,480,640
IMG_4388.JPG,83f2181a-fe4f-4282-b89a-7d764f4a2cfa,OK,480,640,480,640
IMG_4391.JPG,2b3c7c77-b11f-4cd4-bf58-8b5ccb2068fe,OK,480,640,480,640
IMG_4414.JPG,2953dc50-db21-452c-8977-61a321df1efa,OK,640,480,640,480
IMG_4422.JPG,a7851c72-61d4-497b-8a9d-e3a2831a5f6a,OK,640,480,640,480
IMG_4423.JPG,926f8b3c-6ed3-4ba5-abae-9ce471998cce,OK,640,480,640,480
IMG_5088.JPG,595a86d4-7ce3-47c2-9a7a-bd500c0ddf59,OK,480,640,480,640
IMG_5096.JPG,86355ac2-6764-4d9e-ad9f-b6ee86816a25,OK,480,640,480,640
IMG_5104.JPG,92923dae-fd25-48ef-b02c-226fdff67f4f,OK,480,640,480,640
IMG_5115.JPG,cc63ae0a-8238-4282-be6d-c9a22374ebcf,OK,480,640,480,640
IMG_5142.JPG,44b58fe0-9788-4040-9f5e-a0ef658b99aa,OK,640,480,640,480
IMG_5174.JPG,86333cf8-025a-4dbf-9ca1-7cae859ba6de,OK,640,480,640,480
IMG_5182.JPG,98e31f3f-e597-457a-8638-d57eebeebafd,OK,640,480,640,480
IMG_5183.JPG,1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,OK,480,640,480,640
IMG_5204.JPG,0bc15da6-4afd-44cf-a1d3-e75b1a8f4c50,OK,640,480,640,480
IMG_5205.JPG,a0f872d6-25de-4b56-8441-6ace64613fdb,OK,640,480,640,480
IMG_5206.JPG,d7103cb6-0b73-4818-90ea-7d8b43a0b475,OK,480,640,480,640
IMG_5207.JPG,d9636d97-1bc3-4deb-abae-de8044e882a6,OK,480,640,480,640
IMG_5209.JPG,fba25be1-a9e3-4d76-bc2b-51c638c3ffe3,OK,480,640,480,640
IMG_5211.JPG,1a901947-3e56-4dd2-8799-5da344b2c55b,OK,480,640,480,640
IMG_5289.JPG,db763b5e-cde6-491b-bc62-9f20cf5156fc,OK,480,640,480,640
IMG_5293.JPG,11e02be6-d532-4dd8-bb2c-60dfac062eb7,OK,480,640,480,640
IMG_5350.JPG,4540be20-e19c-4155-963a-f2873064d755,OK,480,640,480,640
Imagen 030.jpg,7c3da4eb-e802-4233-9e06-1b30ad956a3f,OK,2560,1920,1200,900
Imagen008.jpg,a45079e9-f59c-410d-ab2e-63afc8577a17,OK,640,480,640,480
Imagen148.jpg,2e0a233d-ec66-45cf-aca9-a8c3cf59e884,OK,1200,1600,900,1200
Imagen217.jpg,e36af95a-a75c-411f-8ee4-21f61957b2a7,OK,1200,1600,900,1200
MVC-009F.JPG,9cef06b0-0d4d-4b04-887c-0aed724a05a1,OK,640,480,640,480
MVC-023S.JPG,547406d2-47c3-4870-93f7-80eb1624d793,OK,640,480,640,480
MVC-024S.JPG,e771fe28-d9b3-4846-82ff-9e0370aa64b7,OK,640,480,640,480
MVC-025S.JPG,fdc7643e-708d-45fe-960f-8fddb4f85cee,OK,640,480,640,480
MVC-027S.JPG,55ee1d16-2d3f-4a66-994b-8da2b1f4289f,OK,640,480,640,480
MVC-852S.JPG,3f921018-158e-4b13-8162-05c467a69dff,OK,640,480,640,480
MYDC0089.JPG,2b5265f6-5ae7-4d4a-a0a5-312eeb596182,OK,3264,2448,1200,900
P1100611.JPG,37b57211-cd99-46f2-b3d5-86352ab2bede,OK,2048,1360,1355,900
P1100612.JPG,6b7992ae-4d34-4788-8a34-33aa051841f6,OK,2048,1360,1355,900
P1100613.JPG,bdcee86e-69f5-45fd-aa7d-d4a45077757a,OK,2048,1360,1355,900
P1100634.JPG,4aa15cd7-2207-4b66-8a41-14fc55dce272,OK,1360,2048,900,1355
P1100669.JPG,8f07d501-eb10-4868-8dbf-caca5e3db7c4,OK,1360,2048,900,1355
P1100683.JPG,663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,OK,1360,2048,900,1355
P1100685.JPG,1ce413c5-68c1-4533-90a4-de4fd9ecb099,OK,1360,2048,900,1355
P1100696.JPG,a9ac31db-3589-45e2-942e-a687942aad5a,OK,1360,2048,900,1355
P1100697.JPG,e2d628dd-9e60-43b5-bb6a-39bab319ab6d,OK,1360,2048,900,1355
P1100698.JPG,04bce1c4-7215-4f79-80af-1b14d749ed85,OK,1360,2048,900,1355
P1100699.JPG,e16cacaa-f922-4cc0-aa6b-5c6647938221,OK,1360,2048,900,1355
P1100700.JPG,62fe30e3-1956-4c7e-b7e8-c69dbca1d287,OK,2048,1360,1355,900
P1100702.JPG,a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,OK,1360,2048,900,1355
P1100712.JPG,40196f36-6b02-418d-b545-d6afdfeb5f07,OK,1360,2048,900,1355
PICT0001.JPG,3569a059-b515-4597-a0bd-61af799e9c68,OK,1200,1600,900,1200
PICT0002.JPG,4fdd90de-816b-424c-a07e-2eb5fb6d5b66,OK,1200,1600,900,1200
PICT0003.JPG,56317380-fd9c-40c1-b238-788174d4c292,OK,1600,1200,1200,900
PICT0004.JPG,bc11e11d-45bd-4d7d-a13e-89d18e4f7632,OK,1600,1200,1200,900
PICT0005.JPG,bebdb57f-0ac0-400d-b308-0532fd4efbef,OK,1600,1200,1200,900
PICT0006.JPG,8ed8aafd-b5bc-47c8-9fb2-cc496b1f24a6,OK,1200,1600,900,1200
PICT0007.JPG,e2307627-be85-47ee-a380-d3cf5d223b74,OK,1600,1200,1200,900
PICT0008.JPG,afb09e2c-b56c-4168-97dd-c33bc68444a5,OK,1200,1600,900,1200
PICT0010.JPG,c61908e5-c60e-4976-b5a6-df0f98e4fb33,OK,1600,1200,1200,900
PICT0011.JPG,33fcd419-869e-4c25-95f8-ca4072397f49,OK,1600,1200,1200,900
PICT0012.JPG,8c2c241b-bbe7-4b09-ac51-2ef667100df7,OK,1600,1200,1200,900
PICT0013.JPG,af9b400e-deb8-4b8f-b4a7-37ee749270a0,OK,1600,1200,1200,900
PICT0245.JPG,b7025b45-ac36-433a-b4d4-745fd257015b,OK,1920,2560,900,1200
PICT0386.JPG,c0535981-3524-4301-9b87-3035e30572e3,OK,2560,1920,1200,900
PICT0391.JPG,3f1a3e6a-1477-45c6-bc0c-aba80bd0e325,OK,2560,1920,1200,900
PICT0398.JPG,0ae1c600-0c51-4448-b0fd-5649e52089a7,OK,2560,1920,1200,900
PICT0399.JPG,3c463689-49f7-43ae-852c-09da6b74051f,OK,2560,1920,1200,900
PICT0407.JPG,4db33385-dba2-411d-8cee-9937c0ffbf6e,OK,2560,1920,1200,900
PICT0409.JPG,1ca3407d-1b10-4c81-be69-e8bfed9e4405,OK,2560,1920,1200,900
PICT0410.JPG,3cd823c7-c7a6-442e-ae4e-5817f545226c,OK,2560,1920,1200,900
PICT0426.JPG,8dc987ae-2ef4-446c-b74c-0f067970da1f,OK,2560,1920,1200,900
TORRE EL TIGRITO 01.jpg,6251fb61-9adc-4d0b-aaa7-8627d9ad7d82,OK,480,640,640,480
TORRE EL TIGRITO 02.jpg,45343fa0-88de-4db9-8ed6-c3c6b2c9ac42,OK,480,640,480,640
TORRE EL TIGRITO 04.jpg,042725f1-0095-49ef-8a8c-6ee3d086686f,OK,480,640,480,640
TORRE EL TIGRITO 06.jpg,0208e264-7cd4-4f93-9a00-1a315b63ae8a,OK,480,640,480,640
diatancia entre g4 y g3 [20 mts.].JPG,b94ab8c8-761e-42da-ab86-bc66fa15d0ea,OK,480,640,480,640
torre cerro el pavon 009.jpg,f71c4ffb-248a-4c55-a937-04e5fcc12abb,OK,1952,2576,900,1188
torre cerro el pavon 010.jpg,a17c79fd-000c-4b4c-9c44-ae9a4f5b3591,OK,1952,2576,900,1188
torre cerro el pavon 014.jpg,55bb918a-7125-4523-88bb-2203f8b1c996,OK,2576,1952,1188,900
torre cerro el pavon 017.jpg,ae676353-8888-4ca9-82fd-8731198cea7c,OK,1952,2576,900,1188
torre cerro el pavon 018.jpg,b5b85711-a89f-4add-9484-ce52ffe6ac64,OK,1952,2576,900,1188
torre cerro el pavon 019.jpg,d8664292-fee6-46da-8fcb-cb6cac00d7a2,OK,1952,2576,900,1188
torre cerro el pavon 023.jpg,9701c138-d802-4e49-9606-36f38fcd328c,OK,1952,2576,900,1188
torre cerro el pavon 024.jpg,1274057d-dcfc-45c7-a4a8-353cbfdc26cc,OK,1952,2576,900,1188
torre cerro el pavon 025.jpg,81faae6a-2aa1-4e90-b637-7240cb38a6b8,OK,1952,2576,900,1188
torre cerro el pavon 026.jpg,bd61277c-bf45-410d-9e6c-bc972eb9b995,OK,1952,2576,900,1188
torre cerro el pavon 043.jpg,34e01643-9d64-4716-8178-c482e8c2ad45,OK,1952,2576,900,1188
torre cerro el pavon 044.jpg,41fb5958-e29b-4710-89aa-c08d8b7c481d,OK,1952,2576,900,1188
torre cerro el pavon 045.jpg,12dda0b7-6172-496f-ba11-d954c474c51a,OK,1952,2576,900,1188
torre cerro el pavon 049.jpg,f7b54c60-de1b-427d-98b3-08e62afb38cb,OK,2576,1952,1188,900
torre cerro el pavon 068.jpg,969310ae-2ac4-4ee2-9456-24c730e32be8,OK,1392,1104,1134,900
torre cerro el pavon 075.jpg,89886d56-36fb-4ab4-9454-f4c504c1874a,OK,2576,1952,1188,900
torre cerro el pavon 080.jpg,63529b18-34ef-4f9c-ba0e-9abe2724f8b7,OK,1952,2576,900,1188
torre cerro el pavon 085.jpg,6d821f33-0b71-435a-a502-cf1e8848ab08,OK,1952,2576,900,1188
torre cerro el pavon 086.jpg,96431dba-ec76-43aa-b16a-8ea8f02fd0fe,OK,2576,1952,1188,900
torre cerro el pavon 087.jpg,361f72b5-db0a-4aa7-bcef-a5b3101125f9,OK,2576,1952,1188,900
